"id","user_id","total","status_ticket","type_payment","created_at","updated_at","deleted_at","discount"
"a7b688109a964f5ba6bbd85750b42b75","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-11-13 18:37:25","2024-11-07 12:19:41",NULL,"0"
"a9400462af4b47c5976a07758fc07c55","9d1ea2cd01a64dcd8845eee558197590","160","ACCEPTED",NULL,"2024-07-09 17:39:19","2024-07-04 16:38:30",NULL,"0"
"aba257345c8b46dba54c3e8af1c44023","9d1ea2cd01a64dcd8845eee558197590","18","ACCEPTED",NULL,"2024-09-04 18:57:29","2024-09-04 01:00:13",NULL,"0"
"ac276db95fbd493ca7a5f3521803123c","9d1ea2cd01a64dcd8845eee558197590","55","ACCEPTED",NULL,"2024-11-22 19:09:57","2024-11-07 12:19:41",NULL,"0"
"ada8af17dd4741e1b0ca7bc2c1d49812","9d1ea2cd01a64dcd8845eee558197590","55","ACCEPTED",NULL,"2024-12-10 19:42:39","2024-11-26 12:56:41",NULL,"0"
"adcb87f7c49a46fa89a332624eeb34ab","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-11-18 18:02:00","2024-11-07 12:19:41",NULL,"0"
"adf0a78096964154bef678b5b8335349","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-09-04 17:02:48","2024-09-04 01:00:13",NULL,"0"
"ae23bc7eb27d42e4864d409191dbc0df","9d1ea2cd01a64dcd8845eee558197590","25","ACCEPTED",NULL,"2024-12-11 19:55:38","2024-11-26 12:56:41",NULL,"0"
"af0bf72925ce4682bc0e6f1647cb0eb4","9d1ea2cd01a64dcd8845eee558197590","110","ACCEPTED",NULL,"2024-08-30 20:06:25","2024-08-30 01:00:13",NULL,"0"
"af975c62fb6c4a8fb66cfac430ed88b0","9d1ea2cd01a64dcd8845eee558197590","38","ACCEPTED",NULL,"2024-11-11 19:21:06","2024-11-07 12:19:41",NULL,"0"
"b00740e7a62c4186b757f4c6f171610f","9d1ea2cd01a64dcd8845eee558197590","120","ACCEPTED",NULL,"2024-11-20 18:29:37","2024-11-07 12:19:41",NULL,"0"
"b0c7edfde21c445fb387960187793e2a","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-10-21 17:30:44","2024-10-21 13:57:13",NULL,"0"
"b24830fc23d34d27bcef98393c172331","9d1ea2cd01a64dcd8845eee558197590","25","ACCEPTED",NULL,"2024-06-18 16:27:24","2024-06-18 12:46:08",NULL,"0"
"b4792499c4bd4da18d48d2ffa10deaf7","9d1ea2cd01a64dcd8845eee558197590","42","ACCEPTED",NULL,"2024-10-09 17:28:03","2024-10-09 16:37:32",NULL,"0"
"b63fdbe6d22b4a269e76647fb129fc01","9d1ea2cd01a64dcd8845eee558197590","110","ACCEPTED",NULL,"2024-08-30 18:26:45","2024-08-30 01:00:13",NULL,"0"
"b8563e7cbf294a7789aa7336b58d2d38","9d1ea2cd01a64dcd8845eee558197590","278","ACCEPTED",NULL,"2024-10-23 14:28:19","2024-10-23 13:51:22",NULL,"0"
"b8c586473c604f52812fa37aaa40428a","9d1ea2cd01a64dcd8845eee558197590","80","ACCEPTED",NULL,"2024-09-22 20:31:09","2024-09-25 16:53:39",NULL,"0"
"b90939bf8e8d45d28d6f841acefac35a","9d1ea2cd01a64dcd8845eee558197590","483","ACCEPTED",NULL,"2024-08-26 20:03:28","2024-08-26 01:00:12",NULL,"0"
"b95f9551cc124aa98aa3e56906a78ba8","9d1ea2cd01a64dcd8845eee558197590","85","ACCEPTED",NULL,"2024-09-11 19:28:14","2024-09-11 01:00:12",NULL,"0"
"b97f3b7826a547e59402f11489465a9f","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-11-22 19:09:41","2024-11-07 12:19:41",NULL,"0"
"b9bd93ac85214e8b830c15f9deefae82","9d1ea2cd01a64dcd8845eee558197590","104","ACCEPTED",NULL,"2024-10-14 17:25:48","2024-10-15 16:35:43",NULL,"0"
"bcaf3cf097d44638bd39819b97e22952","9d1ea2cd01a64dcd8845eee558197590","50","ACCEPTED",NULL,"2024-09-02 17:49:24","2024-09-02 01:00:12",NULL,"0"
"bcc265db3bff4526bae78f52dd1b7b25","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-09-10 17:20:26","2024-09-10 01:00:13",NULL,"0"
"bcf2f34a5121475c8f11d356c1b38100","9d1ea2cd01a64dcd8845eee558197590","262","ACCEPTED",NULL,"2024-11-23 19:20:51","2024-11-07 12:19:41",NULL,"0"
"bd086a8a124c4232b8cd0f4b2cec7f32","9d1ea2cd01a64dcd8845eee558197590","84","ACCEPTED",NULL,"2024-11-07 16:38:28","2024-11-07 12:19:41",NULL,"0"
"bf15e841532243028415eafef8602ee8","9d1ea2cd01a64dcd8845eee558197590","100","ACCEPTED",NULL,"2024-09-20 17:16:58","2024-09-20 01:00:13",NULL,"0"
"bf1f896e3c7e42019763c003647f20d2","9d1ea2cd01a64dcd8845eee558197590","90","ACCEPTED",NULL,"2024-10-12 17:51:29","2024-10-12 17:49:19",NULL,"0"
"c46918660b9048c5bd6a556ff77ea435","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-06-19 18:59:14","2024-06-19 16:09:14",NULL,"0"
"c49c7df0c8e14760a278377434c21811","9d1ea2cd01a64dcd8845eee558197590","64","ACCEPTED",NULL,"2024-10-28 19:14:08","2024-10-28 09:53:08",NULL,"0"
"c6cc4f3e97554164a4f893379afd1892","9d1ea2cd01a64dcd8845eee558197590","24","ACCEPTED",NULL,"2024-12-09 21:02:44","2024-11-26 12:56:41",NULL,"0"
"c776c71e9edf44bca75226253b409a61","9d1ea2cd01a64dcd8845eee558197590","72","ACCEPTED",NULL,"2024-11-01 19:10:39","2024-11-01 10:11:20",NULL,"0"
"c83eb8492b6b424fb906c49dad41cc07","9d1ea2cd01a64dcd8845eee558197590","202","ACCEPTED",NULL,"2024-12-18 16:03:03","2024-11-26 12:56:41",NULL,"0"
"c8415004b459473bab9ef8f4bc1e72d1","9d1ea2cd01a64dcd8845eee558197590","65","ACCEPTED",NULL,"2024-09-06 18:17:29","2024-09-06 01:00:12",NULL,"0"
"c893e764f2754e9988db9ee5001a6bbf","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-07-24 17:16:29","2024-07-24 12:36:28",NULL,"0"
"c8b1a9e5568641e28ac44f3b1f5505f3","9d1ea2cd01a64dcd8845eee558197590","165","ACCEPTED",NULL,"2024-06-24 18:56:35","2024-06-24 16:51:42",NULL,"0"
"c944e38485f246808af8f824fdd543cd","9d1ea2cd01a64dcd8845eee558197590","266","ACCEPTED",NULL,"2024-12-07 18:56:34","2024-11-26 12:56:41",NULL,"0"
"c9c9e52bb7d248ffadc25a7d2ead0409","9d1ea2cd01a64dcd8845eee558197590","65","ACCEPTED",NULL,"2024-06-11 16:45:34","2024-06-11 14:10:49",NULL,"0"
"ca6bbe5e1f694917984f1ae5e9b45d44","9d1ea2cd01a64dcd8845eee558197590","104","ACCEPTED",NULL,"2024-10-26 19:56:23","2024-10-26 17:21:57",NULL,"0"
"cb8c845c05b84e2bb774c63b9ff28f34","9d1ea2cd01a64dcd8845eee558197590","135","ACCEPTED",NULL,"2024-11-11 20:23:08","2024-11-07 12:19:41",NULL,"0"
"cc5605310d964afeb49db1d8fcb98435","9d1ea2cd01a64dcd8845eee558197590","40","ACCEPTED",NULL,"2024-10-02 16:05:34","2024-10-02 14:56:00",NULL,"0"
"cc7df76e0b8549d2bd8dd16116ba9c3c","9d1ea2cd01a64dcd8845eee558197590","148","ACCEPTED",NULL,"2024-09-06 19:47:07","2024-09-06 01:00:12",NULL,"0"
"cc9a0f21d3734d69bd2e1ae888708b94","9d1ea2cd01a64dcd8845eee558197590","154","ACCEPTED",NULL,"2024-10-28 20:52:05","2024-10-28 09:53:08",NULL,"0"
"cccd45c4549f467eac588ff2bd85853c","9d1ea2cd01a64dcd8845eee558197590","150","ACCEPTED",NULL,"2024-08-29 19:15:38","2024-08-29 01:00:13",NULL,"0"
"cfbfcf5202e34b78b5dae1a6164b1876","9d1ea2cd01a64dcd8845eee558197590","124","ACCEPTED",NULL,"2024-08-01 16:08:32","2024-08-01 01:00:13",NULL,"0"
"cfda3ddfc3bf4022aba0a57515ba2442","9d1ea2cd01a64dcd8845eee558197590","127","ACCEPTED",NULL,"2024-12-11 19:30:30","2024-11-26 12:56:41",NULL,"0"
"d027addb332e4ee1ac095ca16431e5e4","9d1ea2cd01a64dcd8845eee558197590","73","ACCEPTED",NULL,"2024-07-26 18:22:17","2024-07-26 01:00:13",NULL,"0"
"d2c6ca7e200b4868af5ff87d57da4337","9d1ea2cd01a64dcd8845eee558197590","65","ACCEPTED",NULL,"2024-09-21 18:38:01","2024-09-21 01:00:12",NULL,"0"
"d3880c9fbf9046bea724502b514140c0","9d1ea2cd01a64dcd8845eee558197590","40","ACCEPTED",NULL,"2024-10-24 19:14:29","2024-10-24 17:49:53",NULL,"0"
"d3fa780329154727a71e3ea093401b15","9d1ea2cd01a64dcd8845eee558197590","144","ACCEPTED",NULL,"2024-11-15 17:06:04","2024-11-07 12:19:41",NULL,"0"
"d6040af01f8b495ebf4016cc8d62382f","9d1ea2cd01a64dcd8845eee558197590","20","ACCEPTED",NULL,"2024-11-02 19:46:01","2024-11-02 19:28:19",NULL,"0"
"d6127fd17c2b481f91bd58cbd9cd29b1","9d1ea2cd01a64dcd8845eee558197590","24","ACCEPTED",NULL,"2024-09-20 17:38:14","2024-09-20 01:00:13",NULL,"0"
"d6c613b9e962439c9b69cf2a20dcc50d","9d1ea2cd01a64dcd8845eee558197590","50","ACCEPTED",NULL,"2024-10-08 17:50:27","2024-10-08 17:00:38",NULL,"0"
"d7683c482c75484e81f0efa5aa739a37","9d1ea2cd01a64dcd8845eee558197590","25","ACCEPTED",NULL,"2024-11-12 18:35:06","2024-11-07 12:19:41",NULL,"0"
"dceb5a8f2e344e29a779c13c901453b2","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-06-12 18:32:17","2024-06-12 10:34:41",NULL,"0"
"ddbe8375ac7b429fb476020acc91ea3f","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-09-06 19:01:24","2024-09-06 01:00:12",NULL,"0"
"de61e30fecd34282a2a7c6e17c37a323","9d1ea2cd01a64dcd8845eee558197590","321","ACCEPTED",NULL,"2024-10-30 18:29:46","2024-10-30 16:19:49",NULL,"0"
"e00e078e7a964574b113b3a4ac5fbfb2","9d1ea2cd01a64dcd8845eee558197590","79","ACCEPTED",NULL,"2024-10-29 18:44:26","2024-10-29 16:19:04",NULL,"0"
"e219d4fe252d482e881b582f3161efe2","9d1ea2cd01a64dcd8845eee558197590","100","ACCEPTED",NULL,"2024-11-18 20:13:20","2024-11-07 12:19:41",NULL,"0"
"e2c2333f258f4c4d8e4f381164708e77","9d1ea2cd01a64dcd8845eee558197590","110","ACCEPTED",NULL,"2024-07-25 19:50:35","2024-07-25 14:57:52",NULL,"0"
"e5ab19367a22494382fd3392ddb1be8f","9d1ea2cd01a64dcd8845eee558197590","32","ACCEPTED",NULL,"2024-12-11 20:15:51","2024-11-26 12:56:41",NULL,"0"
"e60098b37c9240188e5cb358dd3f2c93","9d1ea2cd01a64dcd8845eee558197590","24","ACCEPTED",NULL,"2024-06-24 18:13:00","2024-06-24 16:51:42",NULL,"0"
"e91af5c7404044c68446eab485f5fb68","9d1ea2cd01a64dcd8845eee558197590","110","ACCEPTED",NULL,"2024-11-02 20:27:15","2024-11-02 19:28:19",NULL,"0"
"ebad84f8892c42e7b1599de5c417088a","9d1ea2cd01a64dcd8845eee558197590","65","ACCEPTED",NULL,"2024-08-28 20:25:28","2024-08-28 01:00:13",NULL,"0"
"ebe3a9d65d67444a83f5f8c12398a25e","9d1ea2cd01a64dcd8845eee558197590","89","ACCEPTED",NULL,"2024-07-19 19:26:01","2024-07-19 16:09:48",NULL,"0"
"ece69f372cbf4324b8304b3087900012","9d1ea2cd01a64dcd8845eee558197590","50","ACCEPTED",NULL,"2024-11-13 16:30:22","2024-11-07 12:19:41",NULL,"0"
"ed54f51c94b248ba8ac62aad3f100dfa","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-11-02 19:41:52","2024-11-02 19:28:19",NULL,"0"
"ed5db15d6b154ae88d70342ab43927ba","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-10-12 17:50:39","2024-10-12 17:49:19",NULL,"0"
"ed8177b4283e4c9eaff741c14139eb94","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-10-09 18:04:04","2024-10-09 16:37:32",NULL,"0"
"ee7cf6045eab457eb5b54a8e46254d83","9d1ea2cd01a64dcd8845eee558197590","24","ACCEPTED",NULL,"2024-08-01 20:28:48","2024-08-01 01:00:13",NULL,"0"
"f06f11b257dd47ff9cc4427a85c05c0a","9d1ea2cd01a64dcd8845eee558197590","69","ACCEPTED",NULL,"2024-11-01 18:01:30","2024-11-01 10:11:20",NULL,"0"
"f1673f696f604eddb67707610af631c0","9d1ea2cd01a64dcd8845eee558197590","97","ACCEPTED",NULL,"2024-11-18 19:12:53","2024-11-07 12:19:41",NULL,"0"
"f330978a28d7485fa7d070254f3e5848","9d1ea2cd01a64dcd8845eee558197590","397","ACCEPTED",NULL,"2024-12-10 18:28:23","2024-11-26 12:56:41",NULL,"0"
"f363c7bd62ef43b5abe3bb1ce7fe2d61","9d1ea2cd01a64dcd8845eee558197590","72","ACCEPTED",NULL,"2024-10-12 17:50:21","2024-10-12 17:49:19",NULL,"0"
"f37cdd9106084501af2d3c4cfd49096e","9d1ea2cd01a64dcd8845eee558197590","130","ACCEPTED",NULL,"2024-09-20 16:32:46","2024-09-20 01:00:13",NULL,"0"
"f526139e39134c4fa316210b69169dd4","9d1ea2cd01a64dcd8845eee558197590","128","ACCEPTED",NULL,"2024-06-18 15:55:38","2024-06-18 12:46:08",NULL,"0"
"f62c9389bf77416a88f30525b0384f22","9d1ea2cd01a64dcd8845eee558197590","45","ACCEPTED",NULL,"2024-10-02 19:44:40","2024-10-02 14:56:00",NULL,"0"
"f6d4ff49a265477db92562fd269527fe","9d1ea2cd01a64dcd8845eee558197590","96","ACCEPTED",NULL,"2024-11-11 20:23:35","2024-11-07 12:19:41",NULL,"0"
"f6e23edc6a364066ac8873ac935ad17c","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-09-06 17:32:24","2024-09-06 01:00:12",NULL,"0"
"f7fc88f82b8b4d8190ea431c84a7c176","9d1ea2cd01a64dcd8845eee558197590","75","ACCEPTED",NULL,"2024-06-19 16:51:06","2024-06-19 16:09:14",NULL,"0"
"f8b2e668c5cb4a8fb48a31dcecd033ee","9d1ea2cd01a64dcd8845eee558197590","120","ACCEPTED",NULL,"2024-11-29 15:38:00","2024-11-26 12:56:41",NULL,"0"
"f92ab44236a34dc48c8cbff7cc3f0fe1","9d1ea2cd01a64dcd8845eee558197590","66","ACCEPTED",NULL,"2024-10-10 18:31:53","2024-10-10 16:49:43",NULL,"0"
"fbf0610eed784234aadab97d36cd767a","9d1ea2cd01a64dcd8845eee558197590","55","ACCEPTED",NULL,"2024-12-10 18:45:22","2024-11-26 12:56:41",NULL,"0"
"fcbc630efc6c495bbad43375e3e473bf","9d1ea2cd01a64dcd8845eee558197590","250","ACCEPTED",NULL,"2024-06-12 18:13:27","2024-06-12 10:34:41",NULL,"0"
"fcd86a14db994dff92d7e05692912424","9d1ea2cd01a64dcd8845eee558197590","42","ACCEPTED",NULL,"2024-08-05 19:42:49","2024-08-05 01:00:11",NULL,"0"
"fda13fc5914e49648e8a81db4a0b0f0f","9d1ea2cd01a64dcd8845eee558197590","48","ACCEPTED",NULL,"2024-10-31 18:05:02","2024-10-31 16:08:21",NULL,"0"
"fdfb08323e1d453eab7716ed47de55f0","9d1ea2cd01a64dcd8845eee558197590","24","ACCEPTED",NULL,"2024-11-13 19:51:24","2024-11-07 12:19:41",NULL,"0"
"ff112af8fc5749d08b9837a6919928d5","9d1ea2cd01a64dcd8845eee558197590","79","ACCEPTED",NULL,"2024-11-20 16:53:46","2024-11-07 12:19:41",NULL,"0"
"ff925c00cd914b31b030afb55626592e","9d1ea2cd01a64dcd8845eee558197590","160","ACCEPTED",NULL,"2024-10-23 19:11:42","2024-10-23 13:51:22",NULL,"0"
